Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
96fe6ec9-b6bb-436b-ad3e,27-01-2024,16:01:51,Online,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,27-01-2024,17:30:00,18:00:00,18:00:00,On Time,NA,No
1118a23c-88e5-4c75-8191,27-01-2024,16:03:35,Online,Credit Card,Adult,First Class,Off-Peak,10,Liverpool Lime Street,Manchester Piccadilly,27-01-2024,17:30:00,18:00:00,18:00:00,On Time,NA,No
35b8ecf6-28e6-4ea1-8bf9,27-01-2024,16:05:26,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,27-01-2024,17:45:00,18:15:00,,Cancelled,Staff Shortage,No
b019a431-00cc-4689-b0e6,27-01-2024,16:05:42,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,27-01-2024,17:45:00,18:15:00,,Cancelled,Staff Shortage,No
24896097-c355-4c03-a795,27-01-2024,16:13:03,Station,Credit Card,Adult,First Class,Off-Peak,52,London Euston,Birmingham New Street,27-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
4102d21e-8bac-40ff-84af,27-01-2024,16:18:08,Station,Debit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,27-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
b17694a4-d087-4e49-acc0,27-01-2024,16:22:57,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
d7e26833-7b4f-4350-a96a,27-01-2024,16:23:30,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
96a24d23-4895-45f6-b133,27-01-2024,16:28:45,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,14:45:00,15:15:00,15:15:00,On Time,NA,No
361f1aa2-9ca0-423f-aaa8,27-01-2024,16:31:23,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,15:00:00,16:00:00,16:00:00,On Time,NA,No
2cad64b7-8cb3-4506-b632,27-01-2024,17:12:35,Station,Debit Card,Adult,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,27-01-2024,17:30:00,19:45:00,20:00:00,Delayed,Technical Issue,Yes
145626b4-52e6-4a83-8801,27-01-2024,17:17:53,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,15:45:00,17:05:00,17:05:00,On Time,NA,No
628ff3d4-b57c-4720-9ec4,27-01-2024,17:18:02,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28-01-2024,15:45:00,17:35:00,17:35:00,On Time,NA,No
124998f1-c1fb-4735-9ff7,27-01-2024,17:19:36,Online,Credit Card,None,Standard,Off-Peak,50,York,Peterborough,27-01-2024,18:45:00,19:55:00,19:55:00,On Time,NA,No
c0195281-71f9-4262-947b,27-01-2024,17:19:54,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,15:45:00,17:05:00,17:05:00,On Time,NA,No
24ad5ccd-a4b2-4f30-84ee,27-01-2024,17:20:04,Online,Credit Card,None,Standard,Off-Peak,10,Birmingham New Street,Nuneaton,27-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
a1c25fc3-9b4d-4ebd-aebb,27-01-2024,17:21:30,Online,Credit Card,Senior,Standard,Off-Peak,8,Liverpool Lime Street,Crewe,27-01-2024,18:45:00,19:20:00,19:20:00,On Time,NA,No
7fe77383-3ca3-489f-9c3f,27-01-2024,17:21:49,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,15:45:00,16:15:00,16:15:00,On Time,NA,No
a75bd65f-04de-4bfa-b5bf,27-01-2024,17:22:55,Online,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,27-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
7f009d07-dd16-424f-8160,27-01-2024,17:24:03,Online,Credit Card,None,Standard,Off-Peak,10,Birmingham New Street,Nuneaton,27-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
1ea97674-4042-4833-9582,27-01-2024,17:25:15,Online,Credit Card,None,Standard,Off-Peak,8,Birmingham New Street,Tamworth,27-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
20e9b4af-3d79-478f-9153,27-01-2024,17:29:31,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,15:45:00,17:05:00,17:05:00,On Time,NA,No
4a5e099c-7aec-444b-84f5,27-01-2024,17:30:22,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
413c7df2-3e88-47f2-bc9e,27-01-2024,17:31:20,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
99570952-9e2e-46db-ac4d,27-01-2024,17:31:58,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,16:00:00,16:30:00,16:30:00,On Time,NA,No
9a8e4ab3-7cb5-42a3-9ac5,27-01-2024,17:33:12,Station,Debit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
025bb3d9-5db5-4473-bd8d,27-01-2024,17:36:31,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
b18ed999-1a7c-463e-b574,27-01-2024,17:38:57,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,28-01-2024,16:00:00,17:00:00,17:00:00,On Time,NA,No
e5bc1a75-217b-4aca-87e1,27-01-2024,17:40:36,Station,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,28-01-2024,16:00:00,17:50:00,17:50:00,On Time,NA,No
ee0ef8ce-7196-44e5-b4e3,27-01-2024,17:42:43,Online,Contactless,None,Standard,Off-Peak,35,York,Edinburgh,27-01-2024,19:00:00,21:30:00,21:30:00,On Time,NA,No
33894ccf-929f-442d-8e5c,27-01-2024,17:47:01,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,28-01-2024,16:15:00,17:35:00,17:35:00,On Time,NA,No
0c129f4a-9728-4698-bd17,27-01-2024,17:49:28,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,28-01-2024,16:15:00,17:15:00,17:15:00,On Time,NA,No
780dcf3b-f6a1-477f-8f15,27-01-2024,17:51:59,Station,Credit Card,None,Standard,Advance,65,London Kings Cross,Liverpool Lime Street,28-01-2024,16:15:00,18:30:00,18:30:00,On Time,NA,No
7a9e5650-dce4-4bd3-93d5,27-01-2024,17:52:31,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,28-01-2024,16:15:00,18:05:00,18:05:00,On Time,NA,No
2b078f35-c102-47a5-be65,27-01-2024,18:01:38,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,28-01-2024,17:30:00,19:20:00,19:32:00,Delayed,Technical Issue,Yes
d041bf8f-681e-4f74-a85a,27-01-2024,18:09:26,Station,Credit Card,Adult,Standard,Advance,4,Birmingham New Street,Liverpool Lime Street,28-01-2024,16:30:00,18:00:00,18:00:00,On Time,NA,No
d47f4648-c506-499e-acb5,27-01-2024,18:18:10,Online,Credit Card,Senior,Standard,Off-Peak,23,London St Pancras,Leicester,27-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
03e5b6ef-2861-44da-80e5,27-01-2024,18:37:35,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,27-01-2024,20:00:00,21:00:00,21:00:00,On Time,NA,No
41437345-edbe-4e23-824b,27-01-2024,18:39:17,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,17:00:00,18:00:00,18:00:00,On Time,NA,No
a44fb660-2542-4589-a6e0,27-01-2024,18:54:37,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
b0695eb4-7895-4056-967b,27-01-2024,18:55:58,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,28-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
64117efd-2b43-4e1c-b817,27-01-2024,18:56:35,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
b5622d86-0e00-49f2-884f,27-01-2024,18:59:25,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
0d404e9a-3df4-455f-b1e5,27-01-2024,19:01:49,Station,Contactless,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,27-01-2024,20:30:00,21:00:00,21:00:00,On Time,NA,No
c5d18e55-5687-4cbf-92f4,27-01-2024,19:11:07,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,08-02-2024,17:30:00,18:00:00,18:00:00,On Time,NA,No
aaa5fb21-9928-4bd2-8b9d,27-01-2024,19:25:17,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,18:45:00,19:15:00,,Cancelled,Staffing,No
87d10ea9-26ac-42dd-8366,27-01-2024,19:25:27,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,20:45:00,22:05:00,22:05:00,On Time,NA,No
d84873d4-c5d3-496b-ada2,27-01-2024,19:30:37,Station,Debit Card,Adult,Standard,Advance,8,London Paddington,Reading,28-01-2024,18:00:00,19:00:00,19:00:00,On Time,NA,No
86b989b1-649b-4bb2-a88d,27-01-2024,19:37:48,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,28-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
c7f8c714-45c4-4652-857a,27-01-2024,19:53:09,Station,Credit Card,None,First Class,Off-Peak,78,London Euston,Birmingham New Street,27-01-2024,21:15:00,22:35:00,22:35:00,On Time,NA,No
4798d1d3-eae0-4f25-ad41,27-01-2024,19:55:33,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,27-01-2024,21:15:00,22:15:00,22:15:00,On Time,NA,No
948492bd-e9c4-4861-a2c5,27-01-2024,19:59:24,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,18:15:00,19:15:00,,Cancelled,Weather,Yes
c766d482-bf21-424f-a710,27-01-2024,20:01:14,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,21:30:00,22:50:00,22:50:00,On Time,NA,No
34967b2e-c468-4dda-bfa8,27-01-2024,20:02:27,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,27-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
45b588b5-de9b-4013-ae32,27-01-2024,20:05:51,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,21:30:00,22:50:00,22:50:00,On Time,NA,No
16172ecc-7ed3-43d9-8dbe,27-01-2024,20:06:28,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,21:30:00,22:50:00,22:50:00,On Time,NA,No
f0651b5d-ab67-467c-b946,27-01-2024,20:11:56,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,27-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
4a6f45c2-e0f9-4d66-ad47,27-01-2024,20:14:25,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,27-01-2024,21:30:00,22:30:00,22:30:00,On Time,NA,No
49979250-7e11-47ed-a6b4,27-01-2024,20:15:49,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
5e651fd0-c290-4b81-974b,27-01-2024,20:16:46,Online,Credit Card,None,Standard,Advance,1,Birmingham New Street,Wolverhampton,28-01-2024,18:45:00,19:00:00,19:00:00,On Time,NA,No
daab6f85-574d-4388-99e8,27-01-2024,20:18:22,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,28-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
a8b9a186-a297-4458-9c03,27-01-2024,20:19:34,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
cad5b078-1bbd-4753-bd86,27-01-2024,20:23:17,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
140dafd0-1f46-4dd2-9f90,27-01-2024,20:24:20,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28-01-2024,17:45:00,19:35:00,19:35:00,On Time,NA,No
281dd1cc-f86d-4c2b-95b9,27-01-2024,20:25:19,Online,Credit Card,None,Standard,Advance,3,Birmingham New Street,Coventry,28-01-2024,18:45:00,19:05:00,,Cancelled,Traffic,Yes
3ab9aa70-b554-4d45-b1b2,27-01-2024,20:25:53,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
42a4128c-3aea-47e8-bd55,27-01-2024,20:27:11,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
dc2acc61-c45b-4392-806e,27-01-2024,20:27:26,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,18:45:00,19:15:00,,Cancelled,Staffing,No
9b2be6fb-17cf-439b-8372,27-01-2024,20:32:00,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,19:00:00,19:30:00,19:30:00,On Time,NA,No
0b165fe9-31f7-49ae-b66e,27-01-2024,20:37:29,Station,Contactless,None,First Class,Advance,27,London Paddington,Reading,04-02-2024,19:00:00,20:00:00,20:00:00,On Time,NA,No
7e4fc2fd-9d04-4368-a40e,27-01-2024,20:38:06,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,27-01-2024,22:00:00,23:20:00,23:20:00,On Time,NA,No
5876f0f8-7430-4877-baaf,27-01-2024,20:39:43,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,27-01-2024,22:00:00,23:00:00,23:00:00,On Time,NA,No
83498797-aff5-408b-a04a,27-01-2024,20:40:07,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,27-01-2024,22:00:00,23:00:00,23:00:00,On Time,NA,No
1da997f7-6754-465f-8f6c,27-01-2024,20:45:57,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,19:15:00,19:45:00,19:45:00,On Time,NA,No
f5ef6fde-c251-47f3-920d,27-01-2024,20:51:48,Station,Credit Card,None,First Class,Advance,10,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,19:15:00,19:45:00,19:45:00,On Time,NA,No
d1f3602a-6805-41e5-9a86,27-01-2024,20:58:36,Station,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27-01-2024,22:15:00,23:35:00,23:35:00,On Time,NA,No
6f84029a-a618-4279-81e3,27-01-2024,21:35:54,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,20:00:00,21:00:00,21:00:00,On Time,NA,No
781c2b86-d8ad-4cd9-8445,27-01-2024,21:44:45,Station,Contactless,Senior,First Class,Advance,36,Birmingham New Street,London Euston,28-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
45ba0c25-ec93-4dde-a955,27-01-2024,21:45:03,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28-01-2024,20:15:00,21:15:00,21:15:00,On Time,NA,No
bbb44cb5-bc17-4437-a908,27-01-2024,22:33:07,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,00:00:00,00:30:00,,Cancelled,Signal failure,No
8b62b994-1c29-4b82-b370,27-01-2024,22:34:07,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
e5a09302-b1d3-4312-bb45,27-01-2024,22:36:09,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28-01-2024,00:00:00,01:20:00,01:20:00,On Time,NA,No
b36ab4ed-43fb-46fd-810e,27-01-2024,22:44:13,Online,Contactless,Adult,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,00:00:00,00:30:00,,Cancelled,Signal failure,Yes
3f6a7543-3c6f-4946-8ed0,27-01-2024,22:44:14,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,00:00:00,00:30:00,,Cancelled,Signal failure,No
8b5c352f-52f6-4858-b53e,27-01-2024,22:46:07,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,28-01-2024,00:15:00,01:35:00,,Cancelled,Signal Failure,Yes
3d914050-cacd-4707-b0f0,27-01-2024,23:07:23,Station,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
50695665-3bf6-4a27-a113,27-01-2024,23:56:20,Station,Credit Card,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,28-01-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
3b7c0b20-d50d-42c9-8c26,28-01-2024,00:50:43,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,28-01-2024,02:15:00,03:35:00,03:35:00,On Time,NA,No
744c5c95-87bd-4425-8080,28-01-2024,01:03:46,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,29-01-2024,23:30:00,00:50:00,00:50:00,On Time,NA,No
e1a98a18-b22b-4a7d-8630,28-01-2024,01:08:42,Online,Contactless,Adult,Standard,Off-Peak,72,London Euston,Manchester Piccadilly,28-01-2024,23:30:00,01:20:00,01:20:00,On Time,NA,No
60328a75-ec5e-4a86-aa82,28-01-2024,01:12:27,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,02:30:00,03:00:00,03:00:00,On Time,NA,No
3c689bcd-2669-4415-849c,28-01-2024,01:20:38,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,29-01-2024,23:45:00,01:35:00,01:35:00,On Time,NA,No
453e36c5-e293-472e-94c0,28-01-2024,01:26:34,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,29-01-2024,23:45:00,00:35:00,00:35:00,On Time,NA,No
4d92d8e1-fd8f-476d-b64e,28-01-2024,01:31:56,Station,Credit Card,Disabled,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,06-02-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
48facbdb-27dd-4eb9-83a7,28-01-2024,01:32:00,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,29-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
1f2f2868-babf-4b96-a774,28-01-2024,01:34:14,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,07-02-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
d2df948c-d4fc-42c9-8be9,28-01-2024,01:40:44,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,29-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
777988a0-4eea-416d-aab9,28-01-2024,02:21:58,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29-01-2024,00:45:00,01:15:00,01:15:00,On Time,NA,No
e9e5701a-4420-4f65-95e8,28-01-2024,02:45:46,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,04:15:00,04:45:00,04:45:00,On Time,NA,No
2a7c15ef-0ef9-4c16-99db,28-01-2024,02:48:13,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,04:15:00,04:45:00,04:45:00,On Time,NA,No
97b6a54e-e4af-4940-821c,28-01-2024,02:51:39,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,28-01-2024,04:15:00,05:35:00,05:35:00,On Time,NA,No
7d224b17-d544-4a87-8c62,28-01-2024,02:59:42,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,04:15:00,04:45:00,04:45:00,On Time,NA,No
884c51ce-6cdd-42cf-a877,28-01-2024,03:09:44,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,28-01-2024,04:30:00,05:30:00,05:30:00,On Time,NA,No
534c71a7-2521-4727-87dc,28-01-2024,03:12:41,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,28-01-2024,04:30:00,05:00:00,05:00:00,On Time,NA,No
4191e691-cb3a-4186-9443,28-01-2024,03:13:04,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,28-01-2024,04:30:00,05:30:00,05:30:00,On Time,NA,No
39666afc-5560-4fb2-b5af,28-01-2024,03:19:04,Online,Contactless,None,Standard,Advance,8,York,Durham,29-01-2024,01:45:00,02:35:00,02:35:00,On Time,NA,No
1ab6f0bd-c2c8-4fb2-b187,28-01-2024,03:25:27,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,29-01-2024,01:45:00,03:05:00,03:05:00,On Time,NA,No
3f01ccd1-ac43-47c4-85d1,28-01-2024,03:27:12,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28-01-2024,04:45:00,06:35:00,06:35:00,On Time,NA,No
ce889fb0-d566-44c0-bbd5,28-01-2024,03:28:04,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29-01-2024,01:45:00,02:15:00,02:15:00,On Time,NA,No
aa3fd114-7550-44a8-b2b1,28-01-2024,03:39:34,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28-01-2024,05:00:00,06:50:00,06:50:00,On Time,NA,No
d3e1a6e6-cb87-4f64-8371,28-01-2024,03:42:39,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,29-01-2024,02:00:00,03:20:00,03:20:00,On Time,NA,No
6a0e44f9-9f9c-4c38-b97a,28-01-2024,03:53:23,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,04-02-2024,02:15:00,03:35:00,03:35:00,On Time,NA,No
e8ca0fc4-a205-4c87-8b5e,28-01-2024,04:01:31,Online,Contactless,None,First Class,Off-Peak,86,London Kings Cross,York,28-01-2024,05:30:00,07:20:00,07:20:00,On Time,NA,No
3c3ec9e1-c2ce-4ad2-a419,28-01-2024,04:07:49,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28-01-2024,05:30:00,07:20:00,07:20:00,On Time,NA,No
0cb66451-03a6-4e4f-af5e,28-01-2024,04:16:59,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,28-01-2024,05:45:00,07:05:00,,Cancelled,Signal Failure,No
fce0d126-c2cb-4262-9151,28-01-2024,04:28:24,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,28-01-2024,05:45:00,06:15:00,06:15:00,On Time,NA,No
52556303-8fb5-4dba-b255,28-01-2024,04:32:01,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29-01-2024,03:00:00,03:30:00,03:30:00,On Time,NA,No
7fa47d85-96cf-4fe1-9863,28-01-2024,04:38:53,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,05-02-2024,03:00:00,03:30:00,03:30:00,On Time,NA,No
22e12803-ac0f-402a-bc07,28-01-2024,04:39:01,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28-01-2024,06:00:00,07:50:00,07:50:00,On Time,NA,No
48a187d8-7c59-456b-84c6,28-01-2024,04:47:25,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28-01-2024,06:15:00,08:05:00,08:05:00,On Time,NA,No
